image_id,rel_path,class_id,omega
n02124075_6586,Noisy Images/phase_noise_095/n02124075_6586.png,98,95.0
n02123045_10431,Noisy Images/phase_noise_095/n02123045_10431.png,94,95.0
n02690373_3698,Noisy Images/phase_noise_095/n02690373_3698.png,106,95.0
n02125311_1469,Noisy Images/phase_noise_095/n02125311_1469.png,99,95.0
n02124075_2643,Noisy Images/phase_noise_095/n02124075_2643.png,98,95.0
n02504013_19694,Noisy Images/phase_noise_095/n02504013_19694.png,104,95.0
n03792782_63173,Noisy Images/phase_noise_095/n03792782_63173.png,121,95.0
n04429376_29463,Noisy Images/phase_noise_095/n04429376_29463.png,129,95.0
n04467665_59160,Noisy Images/phase_noise_095/n04467665_59160.png,130,95.0
n03376595_7516,Noisy Images/phase_noise_095/n03376595_7516.png,118,95.0
n02690373_6535,Noisy Images/phase_noise_095/n02690373_6535.png,106,95.0
n02504458_3906,Noisy Images/phase_noise_095/n02504458_3906.png,105,95.0
n03041632_21560,Noisy Images/phase_noise_095/n03041632_21560.png,113,95.0
n03796401_8037,Noisy Images/phase_noise_095/n03796401_8037.png,122,95.0
n04505470_6421,Noisy Images/phase_noise_095/n04505470_6421.png,131,95.0
n03041632_5640,Noisy Images/phase_noise_095/n03041632_5640.png,113,95.0
n04099969_1126,Noisy Images/phase_noise_095/n04099969_1126.png,125,95.0
n02504458_6602,Noisy Images/phase_noise_095/n02504458_6602.png,105,95.0
n03041632_20194,Noisy Images/phase_noise_095/n03041632_20194.png,113,95.0
n04099969_23293,Noisy Images/phase_noise_095/n04099969_23293.png,125,95.0
n04285008_8880,Noisy Images/phase_noise_095/n04285008_8880.png,128,95.0
n03792782_26306,Noisy Images/phase_noise_095/n03792782_26306.png,121,95.0
n02017213_15262,Noisy Images/phase_noise_095/n02017213_15262.png,31,95.0
n02823428_3178,Noisy Images/phase_noise_095/n02823428_3178.png,110,95.0
n03417042_1126,Noisy Images/phase_noise_095/n03417042_1126.png,119,95.0
n02123045_8127,Noisy Images/phase_noise_095/n02123045_8127.png,94,95.0
n01514859_3837,Noisy Images/phase_noise_095/n01514859_3837.png,0,95.0
n02134418_4110,Noisy Images/phase_noise_095/n02134418_4110.png,103,95.0
n02097298_8119,Noisy Images/phase_noise_095/n02097298_8119.png,58,95.0
n04467665_17283,Noisy Images/phase_noise_095/n04467665_17283.png,130,95.0
n02123394_2765,Noisy Images/phase_noise_095/n02123394_2765.png,96,95.0
n02105641_8995,Noisy Images/phase_noise_095/n02105641_8995.png,74,95.0
n01817953_1534,Noisy Images/phase_noise_095/n01817953_1534.png,13,95.0
n02134418_1083,Noisy Images/phase_noise_095/n02134418_1083.png,103,95.0
n04467665_2,Noisy Images/phase_noise_095/n04467665_2.png,130,95.0
n03662601_4925,Noisy Images/phase_noise_095/n03662601_4925.png,120,95.0
n02123394_6265,Noisy Images/phase_noise_095/n02123394_6265.png,96,95.0
n04111531_21822,Noisy Images/phase_noise_095/n04111531_21822.png,126,95.0
n02835271_15617,Noisy Images/phase_noise_095/n02835271_15617.png,111,95.0
n02504013_2476,Noisy Images/phase_noise_095/n02504013_2476.png,104,95.0
n02134418_2367,Noisy Images/phase_noise_095/n02134418_2367.png,103,95.0
n03100240_2195,Noisy Images/phase_noise_095/n03100240_2195.png,115,95.0
n03100240_17417,Noisy Images/phase_noise_095/n03100240_17417.png,115,95.0
n04429376_54570,Noisy Images/phase_noise_095/n04429376_54570.png,129,95.0
n03983396_8837,Noisy Images/phase_noise_095/n03983396_8837.png,124,95.0
n02835271_2900,Noisy Images/phase_noise_095/n02835271_2900.png,111,95.0
n04429376_27005,Noisy Images/phase_noise_095/n04429376_27005.png,129,95.0
n03417042_4664,Noisy Images/phase_noise_095/n03417042_4664.png,119,95.0
n03085013_7477,Noisy Images/phase_noise_095/n03085013_7477.png,114,95.0
n02133161_2399,Noisy Images/phase_noise_095/n02133161_2399.png,101,95.0
n02123394_4894,Noisy Images/phase_noise_095/n02123394_4894.png,96,95.0
n03085013_20805,Noisy Images/phase_noise_095/n03085013_20805.png,114,95.0
n03417042_8076,Noisy Images/phase_noise_095/n03417042_8076.png,119,95.0
n02504013_8614,Noisy Images/phase_noise_095/n02504013_8614.png,104,95.0
n03792782_7667,Noisy Images/phase_noise_095/n03792782_7667.png,121,95.0
n04505470_5007,Noisy Images/phase_noise_095/n04505470_5007.png,131,95.0
n03376595_7835,Noisy Images/phase_noise_095/n03376595_7835.png,118,95.0
n03041632_42472,Noisy Images/phase_noise_095/n03041632_42472.png,113,95.0
n02504013_3224,Noisy Images/phase_noise_095/n02504013_3224.png,104,95.0
n02708093_5127,Noisy Images/phase_noise_095/n02708093_5127.png,107,95.0
n04548280_8246,Noisy Images/phase_noise_095/n04548280_8246.png,132,95.0
n03792782_44390,Noisy Images/phase_noise_095/n03792782_44390.png,121,95.0
n02009229_2294,Noisy Images/phase_noise_095/n02009229_2294.png,28,95.0
n03983396_1147,Noisy Images/phase_noise_095/n03983396_1147.png,124,95.0
n02690373_1837,Noisy Images/phase_noise_095/n02690373_1837.png,106,95.0
n02013706_6035,Noisy Images/phase_noise_095/n02013706_6035.png,30,95.0
n02123159_4952,Noisy Images/phase_noise_095/n02123159_4952.png,95,95.0
n01829413_5505,Noisy Images/phase_noise_095/n01829413_5505.png,19,95.0
n03983396_10362,Noisy Images/phase_noise_095/n03983396_10362.png,124,95.0
n02134418_2372,Noisy Images/phase_noise_095/n02134418_2372.png,103,95.0
n04429376_22381,Noisy Images/phase_noise_095/n04429376_22381.png,129,95.0
n03041632_39836,Noisy Images/phase_noise_095/n03041632_39836.png,113,95.0
n02814533_5110,Noisy Images/phase_noise_095/n02814533_5110.png,109,95.0
n03376595_209,Noisy Images/phase_noise_095/n03376595_209.png,118,95.0
n03983396_899,Noisy Images/phase_noise_095/n03983396_899.png,124,95.0
n04111531_807,Noisy Images/phase_noise_095/n04111531_807.png,126,95.0
n02951358_6617,Noisy Images/phase_noise_095/n02951358_6617.png,112,95.0
n03085013_25809,Noisy Images/phase_noise_095/n03085013_25809.png,114,95.0
n04557648_3729,Noisy Images/phase_noise_095/n04557648_3729.png,133,95.0
n02835271_21558,Noisy Images/phase_noise_095/n02835271_21558.png,111,95.0
n04111531_12903,Noisy Images/phase_noise_095/n04111531_12903.png,126,95.0
n04560804_17045,Noisy Images/phase_noise_095/n04560804_17045.png,134,95.0
n04467665_55374,Noisy Images/phase_noise_095/n04467665_55374.png,130,95.0
n03196217_3868,Noisy Images/phase_noise_095/n03196217_3868.png,116,95.0
n03796401_40,Noisy Images/phase_noise_095/n03796401_40.png,122,95.0
n04505470_5063,Noisy Images/phase_noise_095/n04505470_5063.png,131,95.0
n03662601_22726,Noisy Images/phase_noise_095/n03662601_22726.png,120,95.0
n03196217_8726,Noisy Images/phase_noise_095/n03196217_8726.png,116,95.0
n02814533_96168,Noisy Images/phase_noise_095/n02814533_96168.png,109,95.0
n02690373_10006,Noisy Images/phase_noise_095/n02690373_10006.png,106,95.0
n02690373_7748,Noisy Images/phase_noise_095/n02690373_7748.png,106,95.0
n03041632_37513,Noisy Images/phase_noise_095/n03041632_37513.png,113,95.0
n02123597_6517,Noisy Images/phase_noise_095/n02123597_6517.png,97,95.0
n02690373_6697,Noisy Images/phase_noise_095/n02690373_6697.png,106,95.0
n02708093_2361,Noisy Images/phase_noise_095/n02708093_2361.png,107,95.0
n04591713_457,Noisy Images/phase_noise_095/n04591713_457.png,136,95.0
n03041632_2058,Noisy Images/phase_noise_095/n03041632_2058.png,113,95.0
n01622779_1364,Noisy Images/phase_noise_095/n01622779_1364.png,9,95.0
n02690373_5177,Noisy Images/phase_noise_095/n02690373_5177.png,106,95.0
n03041632_76163,Noisy Images/phase_noise_095/n03041632_76163.png,113,95.0
n02835271_10910,Noisy Images/phase_noise_095/n02835271_10910.png,111,95.0
n03792782_1475,Noisy Images/phase_noise_095/n03792782_1475.png,121,95.0
n03344393_5423,Noisy Images/phase_noise_095/n03344393_5423.png,117,95.0
n02133161_252,Noisy Images/phase_noise_095/n02133161_252.png,101,95.0
n04505470_3957,Noisy Images/phase_noise_095/n04505470_3957.png,131,95.0
n04111531_9026,Noisy Images/phase_noise_095/n04111531_9026.png,126,95.0
n04467665_1187,Noisy Images/phase_noise_095/n04467665_1187.png,130,95.0
n01820546_1354,Noisy Images/phase_noise_095/n01820546_1354.png,16,95.0
n04579145_6635,Noisy Images/phase_noise_095/n04579145_6635.png,135,95.0
n03792782_5405,Noisy Images/phase_noise_095/n03792782_5405.png,121,95.0
n04429376_57425,Noisy Images/phase_noise_095/n04429376_57425.png,129,95.0
n01601694_10499,Noisy Images/phase_noise_095/n01601694_10499.png,7,95.0
n02133161_3183,Noisy Images/phase_noise_095/n02133161_3183.png,101,95.0
n04591713_906,Noisy Images/phase_noise_095/n04591713_906.png,136,95.0
n04111531_4879,Noisy Images/phase_noise_095/n04111531_4879.png,126,95.0
n02123394_8164,Noisy Images/phase_noise_095/n02123394_8164.png,96,95.0
n03662601_8406,Noisy Images/phase_noise_095/n03662601_8406.png,120,95.0
n04285008_16670,Noisy Images/phase_noise_095/n04285008_16670.png,128,95.0
n02123159_7390,Noisy Images/phase_noise_095/n02123159_7390.png,95,95.0
n03344393_5184,Noisy Images/phase_noise_095/n03344393_5184.png,117,95.0
n04285008_7900,Noisy Images/phase_noise_095/n04285008_7900.png,128,95.0
n04111531_21918,Noisy Images/phase_noise_095/n04111531_21918.png,126,95.0
n04111531_22020,Noisy Images/phase_noise_095/n04111531_22020.png,126,95.0
n02099601_5760,Noisy Images/phase_noise_095/n02099601_5760.png,62,95.0
n02951358_2416,Noisy Images/phase_noise_095/n02951358_2416.png,112,95.0
n03085013_16724,Noisy Images/phase_noise_095/n03085013_16724.png,114,95.0
n04285008_7082,Noisy Images/phase_noise_095/n04285008_7082.png,128,95.0
n04505470_8828,Noisy Images/phase_noise_095/n04505470_8828.png,131,95.0
n02123394_2461,Noisy Images/phase_noise_095/n02123394_2461.png,96,95.0
n02504013_3861,Noisy Images/phase_noise_095/n02504013_3861.png,104,95.0
n04285008_7096,Noisy Images/phase_noise_095/n04285008_7096.png,128,95.0
n02132136_7863,Noisy Images/phase_noise_095/n02132136_7863.png,100,95.0
n04111531_5756,Noisy Images/phase_noise_095/n04111531_5756.png,126,95.0
n04111531_12450,Noisy Images/phase_noise_095/n04111531_12450.png,126,95.0
n04505470_7312,Noisy Images/phase_noise_095/n04505470_7312.png,131,95.0
n02504458_5190,Noisy Images/phase_noise_095/n02504458_5190.png,105,95.0
n02708093_960,Noisy Images/phase_noise_095/n02708093_960.png,107,95.0
n04285008_6439,Noisy Images/phase_noise_095/n04285008_6439.png,128,95.0
n04548280_1947,Noisy Images/phase_noise_095/n04548280_1947.png,132,95.0
n04111531_9178,Noisy Images/phase_noise_095/n04111531_9178.png,126,95.0
n04285008_901,Noisy Images/phase_noise_095/n04285008_901.png,128,95.0
n01818515_8968,Noisy Images/phase_noise_095/n01818515_8968.png,14,95.0
n02835271_2594,Noisy Images/phase_noise_095/n02835271_2594.png,111,95.0
n04429376_52173,Noisy Images/phase_noise_095/n04429376_52173.png,129,95.0
n02100735_10276,Noisy Images/phase_noise_095/n02100735_10276.png,66,95.0
n04591713_3894,Noisy Images/phase_noise_095/n04591713_3894.png,136,95.0
n04099969_9194,Noisy Images/phase_noise_095/n04099969_9194.png,125,95.0
n04591713_5201,Noisy Images/phase_noise_095/n04591713_5201.png,136,95.0
n03041632_12949,Noisy Images/phase_noise_095/n03041632_12949.png,113,95.0
n03937543_2232,Noisy Images/phase_noise_095/n03937543_2232.png,123,95.0
n02951358_6089,Noisy Images/phase_noise_095/n02951358_6089.png,112,95.0
n03085013_7613,Noisy Images/phase_noise_095/n03085013_7613.png,114,95.0
n02690373_3539,Noisy Images/phase_noise_095/n02690373_3539.png,106,95.0
n02132136_6823,Noisy Images/phase_noise_095/n02132136_6823.png,100,95.0
n02504013_1455,Noisy Images/phase_noise_095/n02504013_1455.png,104,95.0
n02002556_1936,Noisy Images/phase_noise_095/n02002556_1936.png,24,95.0
n02125311_9356,Noisy Images/phase_noise_095/n02125311_9356.png,99,95.0
n03662601_32251,Noisy Images/phase_noise_095/n03662601_32251.png,120,95.0
n03417042_29384,Noisy Images/phase_noise_095/n03417042_29384.png,119,95.0
n03085013_28741,Noisy Images/phase_noise_095/n03085013_28741.png,114,95.0
n03417042_1790,Noisy Images/phase_noise_095/n03417042_1790.png,119,95.0
n04111531_16583,Noisy Images/phase_noise_095/n04111531_16583.png,126,95.0
n03792782_1933,Noisy Images/phase_noise_095/n03792782_1933.png,121,95.0
n02504458_13354,Noisy Images/phase_noise_095/n02504458_13354.png,105,95.0
n04099969_17056,Noisy Images/phase_noise_095/n04099969_17056.png,125,95.0
n02814533_26334,Noisy Images/phase_noise_095/n02814533_26334.png,109,95.0
n02504458_7144,Noisy Images/phase_noise_095/n02504458_7144.png,105,95.0
n03417042_9693,Noisy Images/phase_noise_095/n03417042_9693.png,119,95.0
n02504013_6857,Noisy Images/phase_noise_095/n02504013_6857.png,104,95.0
n03417042_7682,Noisy Images/phase_noise_095/n03417042_7682.png,119,95.0
n03792782_15431,Noisy Images/phase_noise_095/n03792782_15431.png,121,95.0
n02090379_1687,Noisy Images/phase_noise_095/n02090379_1687.png,41,95.0
n03983396_13193,Noisy Images/phase_noise_095/n03983396_13193.png,124,95.0
n04429376_54538,Noisy Images/phase_noise_095/n04429376_54538.png,129,95.0
n02091134_12017,Noisy Images/phase_noise_095/n02091134_12017.png,44,95.0
n02123045_9305,Noisy Images/phase_noise_095/n02123045_9305.png,94,95.0
n03041632_35116,Noisy Images/phase_noise_095/n03041632_35116.png,113,95.0
n04111531_523,Noisy Images/phase_noise_095/n04111531_523.png,126,95.0
n04273569_3598,Noisy Images/phase_noise_095/n04273569_3598.png,127,95.0
n02123159_899,Noisy Images/phase_noise_095/n02123159_899.png,95,95.0
n02814533_1934,Noisy Images/phase_noise_095/n02814533_1934.png,109,95.0
n03100240_441,Noisy Images/phase_noise_095/n03100240_441.png,115,95.0
n04548280_8583,Noisy Images/phase_noise_095/n04548280_8583.png,132,95.0
n03796401_16603,Noisy Images/phase_noise_095/n03796401_16603.png,122,95.0
n01558993_4297,Noisy Images/phase_noise_095/n01558993_4297.png,4,95.0
n02504458_6931,Noisy Images/phase_noise_095/n02504458_6931.png,105,95.0
n04111531_8658,Noisy Images/phase_noise_095/n04111531_8658.png,126,95.0
n02835271_2960,Noisy Images/phase_noise_095/n02835271_2960.png,111,95.0
n04505470_2709,Noisy Images/phase_noise_095/n04505470_2709.png,131,95.0
n02823428_1493,Noisy Images/phase_noise_095/n02823428_1493.png,110,95.0
n04591713_6069,Noisy Images/phase_noise_095/n04591713_6069.png,136,95.0
n04273569_17179,Noisy Images/phase_noise_095/n04273569_17179.png,127,95.0
n04273569_4584,Noisy Images/phase_noise_095/n04273569_4584.png,127,95.0
n04548280_2045,Noisy Images/phase_noise_095/n04548280_2045.png,132,95.0
n04285008_7325,Noisy Images/phase_noise_095/n04285008_7325.png,128,95.0
n02690373_6491,Noisy Images/phase_noise_095/n02690373_6491.png,106,95.0
n04612504_8599,Noisy Images/phase_noise_095/n04612504_8599.png,137,95.0
n01824575_2244,Noisy Images/phase_noise_095/n01824575_2244.png,17,95.0
n02504458_1291,Noisy Images/phase_noise_095/n02504458_1291.png,105,95.0
n03041632_52371,Noisy Images/phase_noise_095/n03041632_52371.png,113,95.0
n04579145_2046,Noisy Images/phase_noise_095/n04579145_2046.png,135,95.0
n03344393_399,Noisy Images/phase_noise_095/n03344393_399.png,117,95.0
n03417042_16403,Noisy Images/phase_noise_095/n03417042_16403.png,119,95.0
n02106550_6482,Noisy Images/phase_noise_095/n02106550_6482.png,76,95.0
n03085013_22928,Noisy Images/phase_noise_095/n03085013_22928.png,114,95.0
n03796401_21290,Noisy Images/phase_noise_095/n03796401_21290.png,122,95.0
n02814533_45692,Noisy Images/phase_noise_095/n02814533_45692.png,109,95.0
n04505470_3615,Noisy Images/phase_noise_095/n04505470_3615.png,131,95.0
n01558993_6287,Noisy Images/phase_noise_095/n01558993_6287.png,4,95.0
n02708093_8073,Noisy Images/phase_noise_095/n02708093_8073.png,107,95.0
n02708093_1094,Noisy Images/phase_noise_095/n02708093_1094.png,107,95.0
n03100240_7113,Noisy Images/phase_noise_095/n03100240_7113.png,115,95.0
n03041632_22286,Noisy Images/phase_noise_095/n03041632_22286.png,113,95.0
n03196217_3272,Noisy Images/phase_noise_095/n03196217_3272.png,116,95.0
n04285008_15181,Noisy Images/phase_noise_095/n04285008_15181.png,128,95.0
n03085013_2432,Noisy Images/phase_noise_095/n03085013_2432.png,114,95.0
n04548280_4582,Noisy Images/phase_noise_095/n04548280_4582.png,132,95.0
n02132136_6777,Noisy Images/phase_noise_095/n02132136_6777.png,100,95.0
n03376595_7262,Noisy Images/phase_noise_095/n03376595_7262.png,118,95.0
n03796401_2543,Noisy Images/phase_noise_095/n03796401_2543.png,122,95.0
n02124075_15031,Noisy Images/phase_noise_095/n02124075_15031.png,98,95.0
n02123394_8605,Noisy Images/phase_noise_095/n02123394_8605.png,96,95.0
n02504013_5783,Noisy Images/phase_noise_095/n02504013_5783.png,104,95.0
n03983396_7378,Noisy Images/phase_noise_095/n03983396_7378.png,124,95.0
n04429376_9517,Noisy Images/phase_noise_095/n04429376_9517.png,129,95.0
n04099969_7545,Noisy Images/phase_noise_095/n04099969_7545.png,125,95.0
n01798484_2289,Noisy Images/phase_noise_095/n01798484_2289.png,12,95.0
n02099849_1285,Noisy Images/phase_noise_095/n02099849_1285.png,64,95.0
n03085013_23549,Noisy Images/phase_noise_095/n03085013_23549.png,114,95.0
n03792782_176,Noisy Images/phase_noise_095/n03792782_176.png,121,95.0
n03041632_20697,Noisy Images/phase_noise_095/n03041632_20697.png,113,95.0
n02124075_379,Noisy Images/phase_noise_095/n02124075_379.png,98,95.0
n02504013_93,Noisy Images/phase_noise_095/n02504013_93.png,104,95.0
n02690373_5374,Noisy Images/phase_noise_095/n02690373_5374.png,106,95.0
n02006656_30849,Noisy Images/phase_noise_095/n02006656_30849.png,26,95.0
n04612504_4199,Noisy Images/phase_noise_095/n04612504_4199.png,137,95.0
n02823428_334,Noisy Images/phase_noise_095/n02823428_334.png,110,95.0
n03041632_47234,Noisy Images/phase_noise_095/n03041632_47234.png,113,95.0
n03376595_14240,Noisy Images/phase_noise_095/n03376595_14240.png,118,95.0
n02690373_6319,Noisy Images/phase_noise_095/n02690373_6319.png,106,95.0
n03100240_3205,Noisy Images/phase_noise_095/n03100240_3205.png,115,95.0
n02111500_4875,Noisy Images/phase_noise_095/n02111500_4875.png,88,95.0
n03662601_2048,Noisy Images/phase_noise_095/n03662601_2048.png,120,95.0
n03041632_11700,Noisy Images/phase_noise_095/n03041632_11700.png,113,95.0
n03196217_7414,Noisy Images/phase_noise_095/n03196217_7414.png,116,95.0
n02132136_2313,Noisy Images/phase_noise_095/n02132136_2313.png,100,95.0
n02123045_2719,Noisy Images/phase_noise_095/n02123045_2719.png,94,95.0
n04099969_4100,Noisy Images/phase_noise_095/n04099969_4100.png,125,95.0
n04111531_11589,Noisy Images/phase_noise_095/n04111531_11589.png,126,95.0
n03417042_9480,Noisy Images/phase_noise_095/n03417042_9480.png,119,95.0
n04273569_5891,Noisy Images/phase_noise_095/n04273569_5891.png,127,95.0
n02708093_7032,Noisy Images/phase_noise_095/n02708093_7032.png,107,95.0
n02113712_6618,Noisy Images/phase_noise_095/n02113712_6618.png,93,95.0
n01795545_9555,Noisy Images/phase_noise_095/n01795545_9555.png,10,95.0
n03376595_54,Noisy Images/phase_noise_095/n03376595_54.png,118,95.0
n02109525_23299,Noisy Images/phase_noise_095/n02109525_23299.png,86,95.0
n02690373_2408,Noisy Images/phase_noise_095/n02690373_2408.png,106,95.0
n02090379_3045,Noisy Images/phase_noise_095/n02090379_3045.png,41,95.0
n04111531_5168,Noisy Images/phase_noise_095/n04111531_5168.png,126,95.0
n03983396_971,Noisy Images/phase_noise_095/n03983396_971.png,124,95.0
n04579145_558,Noisy Images/phase_noise_095/n04579145_558.png,135,95.0
n02690373_18845,Noisy Images/phase_noise_095/n02690373_18845.png,106,95.0
n02133161_1433,Noisy Images/phase_noise_095/n02133161_1433.png,101,95.0
n02097130_2321,Noisy Images/phase_noise_095/n02097130_2321.png,57,95.0
